SalesID,Date,ProductID,DistributorID,Region,UnitsSold,InvoiceAmount,DiscountPercent,TaxPercent,PaymentMethod
S000349,2024-01-05,P01858,D00112,East,108,1326.24,7.81,6.48,Cheque
S000350,2024-12-12,P01571,D06435,North,17,66.64,13.18,10.89,Online
S000351,2024-12-22,P00390,D09808,East,28,360.64,1.8,11.14,Online
S000352,2024-08-02,P06868,D06167,West,283,2699.82,11.05,5.99,Credit
S000353,2024-11-22,P08782,D08635,West,101,774.67,10.42,5.73,Cheque
S000354,2024-03-25,P05715,D03172,North,182,353.08,11.7,14.77,Credit
S000355,2024-02-25,P00337,D04846,South,386,3670.86,13.39,5.71,Credit
S000356,2024-09-04,P01939,D04195,North,222,1955.82,3.1,5.84,Cash
S000357,2024-06-24,P00339,D03708,West,116,526.64,9.89,8.84,Cash
S000358,2024-05-05,P08239,D06678,West,366,2587.62,10.47,8.21,Credit
S000359,2024-08-31,P09459,D01798,West,354,4400.22,12.48,13.65,Cheque
S000360,2024-08-26,P06763,D02463,East,195,1690.65,1.77,15.18,Cash
S000361,2024-12-22,P08306,D07660,North,56,189.28,10.51,16.88,Credit
S000362,2024-02-16,P04309,D04016,Central,129,1253.88,13.1,14.4,Online
S000363,2024-07-01,P09960,D08171,Central,313,1962.51,2.05,14.02,Online
S000364,2024-10-20,P02381,D01426,North,33,400.62,11.02,5.94,Online
S000365,2024-01-02,P09237,D07006,East,227,474.43,14.12,15.82,Online
S000366,2024-01-07,P05866,D03593,South,185,2175.6,6.52,9.13,Credit
S000367,2024-12-16,P01649,D07063,East,171,1993.86,14.0,10.67,Cheque
S000368,2024-04-05,P03445,D03199,Central,124,771.28,13.06,7.6,Cash
S000369,2024-03-21,P05227,D01029,Central,389,2742.45,9.64,17.12,Cheque
S000370,2024-11-04,P07140,D07249,East,164,1731.84,4.43,12.5,Cheque
S000371,2024-10-13,P09669,D01650,North,219,2395.86,11.48,15.74,Cash
S000372,2024-06-04,P01733,D04108,Central,200,346.0,8.43,15.22,Online
S000373,2024-04-13,P06864,D04109,Central,210,1757.7,2.01,15.26,Cash
S000374,2024-10-15,P06553,D07978,East,190,902.5,5.94,8.18,Online
S000375,2024-10-26,P07821,D04887,Central,88,1011.12,13.27,6.09,Credit
S000376,2024-05-20,P06032,D04865,East,331,3065.06,14.38,17.26,Cash
S000377,2024-07-19,P03800,D08240,South,264,3215.52,2.01,11.19,Credit
S000378,2024-08-11,P03048,D05901,West,292,2873.28,10.05,12.78,Cash
S000379,2024-02-08,P09355,D08740,North,492,1717.08,14.78,14.02,Online
S000380,2024-05-29,P06347,D06728,Central,171,892.62,12.57,15.08,Cheque
S000381,2024-07-06,P09620,D09314,North,260,3091.4,8.0,9.62,Cheque
S000382,2024-02-19,P02605,D03857,West,266,3301.06,4.73,9.48,Online
S000383,2024-02-20,P02893,D07198,East,381,3787.14,5.97,9.37,Cheque
S000384,2024-05-03,P09937,D09986,North,472,4682.24,13.88,13.75,Cheque
S000385,2024-03-15,P01746,D03736,Central,396,1643.4,7.63,14.3,Online
S000386,2024-06-20,P05471,D07063,South,467,5646.03,4.97,11.03,Credit
S000387,2024-02-24,P01776,D01057,East,478,2963.6,10.56,15.9,Online
S000388,2024-12-06,P04725,D00607,East,98,467.46,3.25,5.28,Online
S000389,2024-06-26,P06120,D08872,Central,446,4522.44,5.85,17.17,Credit
S000390,2024-12-05,P06611,D03112,North,289,1098.2,4.33,9.23,Online
S000391,2024-12-23,P00384,D02940,East,61,91.5,6.04,8.96,Cheque
S000392,2024-06-18,P09591,D07907,Central,217,1590.61,12.7,11.76,Credit
S000393,2024-08-19,P00191,D04869,Central,66,797.28,4.97,16.55,Cash
S000394,2024-06-27,P00293,D09453,East,213,1484.61,10.83,6.44,Cheque
S000395,2024-04-13,P01767,D06795,East,187,519.86,5.92,12.26,Cash
S000396,2024-01-16,P00194,D09205,South,429,2754.18,11.8,17.92,Cheque
S000397,2024-01-21,P03344,D04814,West,424,3040.08,6.38,10.41,Cheque
S000398,2024-07-27,P07605,D03924,West,36,202.32,12.57,9.72,Online
S000399,2024-01-25,P05581,D08372,North,376,4128.48,11.83,11.77,Cash
S000400,2024-12-17,P06338,D04454,North,85,134.3,11.91,5.97,Credit
S000401,2024-12-24,P02728,D04469,North,483,888.72,9.82,10.99,Credit
S000402,2024-04-21,P08796,D08181,South,64,400.0,6.16,11.4,Online
S000403,2024-01-31,P01801,D01285,North,362,4582.92,9.44,5.72,Online
S000404,2024-04-04,P08964,D05523,South,105,1089.9,10.6,15.44,Cheque
S000405,2024-02-10,P02003,D02047,West,51,171.87,8.98,10.48,Cash
S000406,2024-06-04,P03761,D01339,Central,25,48.0,11.32,5.25,Cash
S000407,2024-06-14,P09031,D01021,Central,201,1189.92,14.23,6.91,Cheque
S000408,2024-12-11,P03308,D07547,West,243,381.51,4.63,8.14,Cheque
S000409,2024-10-31,P03527,D09178,North,57,374.49,3.71,14.58,Credit
S000410,2024-04-29,P04611,D05710,West,436,2598.56,6.12,8.29,Online
S000411,2024-04-22,P09087,D02257,North,480,2376.0,13.91,5.05,Online
S000412,2024-01-12,P01371,D06092,South,387,3096.0,10.69,13.8,Cash
S000413,2024-10-06,P02484,D09551,Central,436,4617.24,8.86,11.96,Online
S000414,2024-01-25,P03293,D03754,South,173,1491.26,10.86,16.33,Online
S000415,2024-07-12,P03600,D00131,North,459,2138.94,11.1,11.69,Online
S000416,2024-09-10,P03204,D02173,West,289,3034.5,14.94,16.18,Cheque
S000417,2024-05-06,P07678,D04506,Central,495,900.9,12.49,8.17,Cheque
S000418,2024-09-05,P08319,D09562,Central,235,2533.3,12.81,11.08,Credit
S000419,2024-04-16,P03671,D09771,West,293,747.15,8.32,11.6,Cheque
S000420,2024-07-12,P03065,D04171,North,200,1622.0,8.33,14.35,Credit
S000421,2024-10-06,P00894,D06447,East,303,515.1,2.92,7.36,Online
S000422,2024-11-01,P06769,D02675,North,34,403.92,6.18,6.75,Online
S000423,2024-08-13,P03057,D04617,West,290,626.4,3.54,14.92,Cash
S000424,2024-12-11,P09903,D09811,Central,488,6012.16,7.75,15.82,Credit
S000425,2024-08-15,P05533,D05039,Central,452,5722.32,8.39,16.88,Cheque
S000426,2024-04-26,P07581,D03680,Central,395,4254.15,3.15,8.5,Online
S000427,2024-10-09,P00734,D08042,East,314,1965.64,3.17,11.39,Online
S000428,2024-11-18,P08707,D09884,West,282,2272.92,2.28,15.0,Online
S000429,2024-04-29,P06159,D01119,East,385,981.75,5.83,13.1,Cheque
S000430,2024-04-24,P02692,D06075,West,271,2644.96,11.1,12.57,Online
S000431,2024-03-28,P08638,D05601,East,261,2677.86,8.78,7.1,Online
S000432,2024-08-02,P00051,D00359,Central,4,44.68,3.36,6.01,Online
S000433,2024-12-19,P08901,D09809,West,255,1071.0,4.49,6.37,Credit
S000434,2024-04-16,P03806,D04187,South,470,5776.3,6.1,5.51,Online
S000435,2024-03-29,P00959,D00791,North,441,5296.41,0.92,16.54,Credit
S000436,2024-03-24,P01749,D07116,Central,378,1621.62,3.84,6.05,Online
S000437,2024-05-05,P04346,D04785,Central,112,967.68,3.24,6.49,Online
S000438,2024-03-23,P03350,D09326,West,239,3009.01,12.04,10.74,Cheque
S000439,2024-06-02,P07708,D07061,North,171,408.69,5.42,9.46,Cash
S000440,2024-09-07,P08206,D04042,East,244,2039.84,14.11,15.66,Credit
S000441,2024-11-08,P06009,D05066,West,285,1148.55,13.8,7.13,Credit
S000442,2024-07-14,P00881,D00864,East,210,312.9,7.48,5.7,Credit
S000443,2024-10-03,P06210,D03446,West,364,888.16,9.08,17.26,Cheque
S000444,2024-03-08,P02565,D00036,East,374,4170.1,7.57,13.71,Online
S000445,2024-06-27,P06734,D06017,North,121,327.91,12.65,14.55,Cash
S000446,2024-08-27,P04674,D01503,Central,107,1278.65,0.65,16.59,Cheque
S000447,2024-09-25,P07649,D04362,South,334,173.68,9.82,7.19,Credit
S000448,2024-03-17,P01150,D02026,East,382,2448.62,14.73,7.73,Credit
S000449,2024-08-26,P05568,D09304,West,451,1276.33,12.93,13.75,Cash
S000450,2024-12-22,P05815,D03594,South,399,486.78,12.13,14.14,Credit
S000451,2024-08-25,P08559,D08080,Central,229,2083.9,7.68,9.61,Cheque
S000452,2024-07-08,P00922,D05563,Central,317,3655.01,13.8,17.59,Online
S000453,2024-03-13,P03152,D00031,Central,236,2411.92,0.42,11.01,Credit
S000454,2024-10-20,P09756,D05639,North,180,1099.8,12.78,13.06,Cash
S000455,2024-09-19,P06428,D06556,Central,111,588.3,5.37,12.57,Cash
S000456,2024-01-03,P03412,D07681,East,155,1951.45,4.95,14.22,Cheque
S000457,2024-11-29,P05479,D07615,South,448,4354.56,11.86,9.56,Cash
S000458,2024-06-28,P03523,D06733,South,294,752.64,10.54,16.23,Cheque
S000459,2024-02-08,P00662,D04327,South,496,4285.44,13.06,14.2,Credit
S000460,2024-06-30,P08193,D06708,East,326,1920.14,7.7,10.55,Cheque
S000461,2024-12-13,P03024,D04755,North,205,1789.65,8.13,5.05,Online
S000462,2024-12-18,P08898,D06085,Central,499,2145.7,1.07,16.49,Online
S000463,2024-11-25,P07034,D07496,South,391,320.62,10.47,12.34,Credit
S000464,2024-10-06,P01070,D08546,West,68,616.08,10.69,12.26,Online
S000465,2024-05-25,P00525,D06017,South,4,19.6,13.32,8.6,Credit
S000466,2024-05-23,P04905,D09771,South,431,2909.25,10.47,7.92,Cheque
S000467,2024-01-17,P04692,D06388,East,429,1531.53,8.72,11.12,Online
S000468,2024-06-11,P07039,D01056,South,15,78.0,7.59,13.22,Cheque
S000469,2024-02-20,P08878,D02364,North,95,1088.7,4.21,7.13,Online
S000470,2024-02-03,P09268,D01146,West,432,4358.88,4.82,7.69,Cash
S000471,2024-06-19,P05062,D07323,West,285,1199.85,0.23,6.43,Credit
S000472,2024-03-02,P04476,D04348,East,143,1232.66,10.25,17.71,Cash
S000473,2024-05-12,P06540,D06281,West,365,1700.9,9.43,8.07,Cheque
S000474,2024-06-19,P01449,D08138,East,293,1992.4,9.61,14.31,Cash
S000475,2024-12-22,P07954,D01664,North,279,655.65,12.1,14.29,Cheque
S000476,2024-12-06,P04693,D07502,West,472,2798.96,7.32,12.38,Credit
S000477,2024-10-08,P08948,D04295,South,463,3791.97,9.89,12.84,Cheque
S000478,2024-05-09,P08524,D06181,Central,87,884.79,5.6,7.21,Credit
S000479,2024-04-21,P03137,D04769,East,420,1671.6,12.07,17.34,Cheque
S000480,2024-02-16,P02012,D05608,North,36,221.04,13.32,12.49,Cash
S000481,2024-09-23,P00280,D09592,South,39,266.76,3.11,7.15,Cash
S000482,2024-09-22,P02706,D08217,Central,221,1498.38,1.36,13.52,Credit
S000483,2024-03-28,P08464,D06035,North,226,2244.18,14.06,15.7,Cheque
S000484,2024-01-14,P08803,D01268,South,167,993.65,14.84,7.65,Cheque
S000485,2024-08-14,P05071,D00641,East,249,383.46,3.58,9.78,Credit
S000486,2024-06-19,P08036,D09649,West,151,1466.21,7.11,14.73,Online
S000487,2024-04-02,P08538,D07376,North,487,4831.04,6.84,5.45,Online
S000488,2024-05-06,P09677,D05550,West,447,3795.03,9.64,11.41,Credit
S000489,2024-08-11,P02153,D08577,North,479,5211.52,5.48,12.33,Cheque
S000490,2024-05-29,P09552,D00843,Central,110,1270.5,8.67,6.94,Credit
S000491,2024-11-04,P05405,D03158,East,343,2651.39,1.58,11.75,Credit
S000492,2024-06-23,P09574,D02255,Central,498,4033.8,9.98,11.9,Credit
S000493,2024-10-06,P08670,D05716,East,486,5574.42,13.91,11.7,Online
S000494,2024-03-28,P06598,D09757,South,78,81.9,2.54,15.3,Online
S000495,2024-08-15,P01744,D09404,Central,256,358.4,9.98,14.17,Credit
S000496,2024-03-10,P04314,D01740,North,174,483.72,0.22,10.09,Cash
S000497,2024-12-21,P07981,D03443,East,7,87.71,3.8,17.81,Online
S000498,2024-09-13,P02570,D08551,South,326,955.18,13.71,9.64,Credit
S000499,2024-07-28,P01666,D00711,West,292,2292.2,7.19,12.18,Cash
S000500,2024-04-06,P05032,D07234,East,132,1605.12,12.83,15.25,Cheque
S000501,2024-09-04,P08603,D05575,North,411,2593.41,2.28,17.34,Credit
S000502,2024-01-18,P08049,D01741,East,100,239.0,0.87,6.21,Cash
S000503,2024-03-21,P09589,D03696,North,86,743.9,14.21,16.66,Online
S000504,2024-09-22,P00759,D08047,West,464,2988.16,9.54,7.76,Online
S000505,2024-03-18,P07499,D01258,South,493,3648.2,3.18,10.58,Credit
S000506,2024-06-04,P09193,D06558,East,114,361.38,14.09,17.39,Credit
S000507,2024-07-07,P03042,D00362,West,196,764.4,9.23,16.16,Credit
S000508,2024-01-04,P02572,D09291,South,146,182.5,0.09,7.61,Cheque
S000509,2024-04-20,P05445,D04801,East,370,2793.5,0.28,7.29,Cheque
S000510,2024-12-10,P02340,D08772,Central,211,303.84,3.33,6.1,Credit
S000511,2024-05-16,P07029,D03454,East,450,3294.0,6.57,9.98,Cash
S000512,2024-05-19,P02538,D08922,East,72,443.52,11.59,8.89,Online
S000513,2024-08-22,P05100,D00319,West,113,216.96,2.51,7.6,Credit
S000514,2024-06-13,P03619,D07844,North,207,792.81,3.61,14.76,Credit
S000515,2024-11-09,P04513,D03786,West,330,1151.7,6.04,15.67,Online
S000516,2024-02-15,P01447,D07726,South,123,1306.26,3.51,17.75,Cheque
S000517,2024-02-02,P01669,D07270,East,119,266.56,6.69,5.82,Cash
S000518,2024-04-30,P04622,D06029,North,401,3099.73,1.76,7.93,Cheque
S000519,2024-03-27,P07408,D02463,North,445,1210.4,3.03,15.7,Online
S000520,2024-08-15,P04145,D03409,South,488,4021.12,6.95,12.41,Cash
S000521,2024-06-11,P07718,D08491,West,454,5820.28,11.72,5.35,Online
S000522,2024-09-20,P04715,D09685,South,461,2899.69,0.24,16.27,Credit
S000523,2024-03-20,P06377,D08354,East,285,2103.3,1.03,9.93,Cheque
S000524,2024-07-23,P04531,D00423,South,100,727.0,10.41,5.33,Credit
S000525,2024-09-24,P04211,D00576,West,177,1332.81,4.57,16.25,Online
S000526,2024-03-12,P07472,D00225,West,104,869.44,2.06,15.64,Cheque
S000527,2024-06-02,P08299,D04988,Central,235,2758.9,9.59,6.62,Online
S000528,2024-01-26,P04039,D09523,East,335,4070.25,10.68,6.17,Cash
S000529,2024-08-27,P01494,D02135,West,90,702.9,13.42,16.51,Cash
S000530,2024-01-12,P00505,D03930,East,301,2528.4,1.31,13.86,Online
S000531,2024-04-27,P05609,D00940,South,346,619.34,13.09,15.18,Credit
S000532,2024-06-16,P06027,D00603,North,319,210.54,9.09,14.36,Cheque
S000533,2024-12-01,P09521,D07818,East,179,1679.02,7.81,9.16,Cheque
S000534,2024-10-26,P07892,D04237,South,447,1345.47,14.09,7.93,Credit
S000535,2024-08-20,P05134,D00956,South,441,4238.01,9.96,9.22,Cash
S000536,2024-01-16,P08952,D07632,North,344,732.72,6.53,6.75,Online
S000537,2024-02-13,P03925,D09045,North,95,456.0,1.35,12.78,Credit
S000538,2024-08-06,P00454,D00086,South,328,242.72,13.15,6.06,Cash
S000539,2024-04-26,P03124,D01759,Central,308,2460.92,0.8,12.21,Cash
S000540,2024-02-10,P04962,D08884,North,281,2337.92,3.89,15.33,Cheque
S000541,2024-01-04,P07967,D01660,Central,26,65.52,12.15,16.75,Cash
S000542,2024-11-13,P06246,D00430,East,130,1402.7,5.02,15.69,Online
S000543,2024-05-02,P04637,D04495,North,399,4085.76,3.13,8.21,Online
S000544,2024-06-18,P08157,D00070,West,78,840.06,8.1,12.31,Cash
S000545,2024-12-25,P04174,D09022,South,117,982.8,4.32,13.12,Credit
S000546,2024-08-18,P03923,D07405,South,48,501.6,7.77,7.81,Cash
S000547,2024-06-12,P06495,D05777,West,43,250.26,6.92,17.32,Online
S000548,2024-07-21,P06198,D06494,Central,366,691.74,6.93,16.55,Cheque
S000549,2024-07-08,P06992,D04202,South,407,4147.33,11.75,15.64,Online
S000550,2024-02-01,P01574,D04416,North,300,2826.0,9.17,13.66,Cash
S000551,2024-01-14,P03856,D06603,Central,411,4146.99,10.84,15.81,Online
S000552,2024-03-25,P09744,D03448,Central,238,2330.02,5.68,11.81,Cash
S000553,2024-11-30,P03938,D07065,West,405,4361.85,4.4,14.37,Cheque
S000554,2024-08-13,P02800,D09002,North,329,1671.32,0.39,15.94,Online
S000555,2024-05-20,P05027,D02776,East,421,4311.04,4.55,12.35,Online
S000556,2024-11-11,P01755,D03827,North,40,266.0,14.53,9.38,Online
S000557,2024-06-19,P09538,D06292,Central,72,483.12,4.99,13.05,Cash
S000558,2024-05-02,P05787,D06993,North,386,2435.66,11.85,15.52,Cash
S000559,2024-04-22,P09052,D07717,East,219,2373.96,0.48,14.76,Online
S000560,2024-09-23,P06803,D00684,Central,4,20.52,10.02,12.83,Credit
S000561,2024-12-11,P04642,D09687,South,250,3152.5,0.08,8.94,Credit
S000562,2024-12-16,P00637,D05101,South,407,4273.5,5.15,8.71,Credit
S000563,2024-03-06,P09435,D00379,North,15,100.65,1.4,11.28,Credit
S000564,2024-12-18,P02670,D06757,East,345,2235.6,9.07,10.52,Cheque
S000565,2024-07-06,P04028,D08236,North,166,1115.52,4.71,16.77,Credit
S000566,2024-07-14,P07804,D01040,West,293,1371.24,14.79,7.74,Online
S000567,2024-03-19,P07495,D04720,East,205,930.7,7.14,6.3,Credit
S000568,2024-02-12,P09294,D05685,Central,443,5568.51,4.32,16.44,Online
S000569,2024-06-24,P08344,D05352,North,427,696.01,10.83,11.2,Credit
S000570,2024-11-18,P02303,D04902,East,422,1109.86,5.53,9.62,Cheque
S000571,2024-06-14,P04529,D03861,South,117,153.27,5.36,11.84,Cheque
S000572,2024-01-12,P09484,D03972,West,100,364.0,13.65,11.35,Cash
S000573,2024-01-16,P08759,D06622,West,134,154.1,6.52,15.36,Online
S000574,2024-02-05,P07614,D04810,Central,28,199.36,4.31,14.91,Cash
S000575,2024-11-01,P01696,D07937,West,134,1380.2,7.1,14.96,Cheque
S000576,2024-07-09,P01066,D05792,West,360,4129.2,5.13,13.86,Cheque
S000577,2024-08-01,P03391,D08060,North,434,1302.0,5.13,8.21,Cash
S000578,2024-10-01,P08144,D04250,North,331,880.46,6.87,13.18,Credit
S000579,2024-08-22,P01764,D06609,East,421,4605.74,3.73,12.16,Online
S000580,2024-12-22,P03232,D06079,West,126,996.66,11.51,5.7,Cash
S000581,2024-06-15,P01995,D02204,South,297,430.65,12.53,16.3,Cheque
S000582,2024-11-03,P03834,D00022,South,60,426.6,3.45,15.15,Cheque
S000583,2024-08-25,P00537,D00503,North,94,297.98,1.96,13.77,Online
S000584,2024-03-14,P08026,D05661,East,274,558.96,10.64,16.68,Cash
S000585,2024-06-21,P03771,D01232,East,355,2055.45,6.13,6.63,Cash
S000586,2024-03-06,P08722,D00729,Central,428,915.92,10.86,16.62,Cheque
S000587,2024-05-29,P03367,D01266,North,329,3984.19,4.16,16.29,Cheque
S000588,2024-05-10,P01437,D04220,Central,427,5256.37,9.5,12.3,Cheque
S000589,2024-07-31,P01165,D03842,East,386,1972.46,5.94,17.43,Credit
S000590,2024-10-03,P03081,D05540,North,76,221.16,1.46,6.2,Cash
S000591,2024-04-04,P07787,D09432,North,311,656.21,9.3,11.85,Credit
S000592,2024-03-08,P08206,D05519,South,306,694.62,10.98,9.56,Credit
S000593,2024-11-03,P00986,D06932,Central,35,110.25,2.65,10.65,Credit
S000594,2024-01-23,P00157,D01533,East,173,418.66,8.63,16.25,Cash
S000595,2024-03-16,P01011,D01569,Central,241,2518.45,7.66,17.01,Credit
S000596,2024-10-18,P08579,D05650,South,434,2604.0,7.22,9.03,Cheque
S000597,2024-10-13,P04487,D08940,South,488,4596.96,8.17,8.26,Online
S000598,2024-01-28,P06665,D07906,South,316,1614.76,9.1,6.5,Cash
S000599,2024-10-18,P02007,D06874,Central,184,104.88,11.7,13.74,Online
S000600,2024-11-07,P09318,D06361,West,403,1938.43,11.36,5.79,Credit
S000601,2024-04-01,P04731,D04280,East,243,1594.08,2.43,15.31,Credit
S000602,2024-06-26,P02370,D08781,Central,117,1318.59,10.75,7.14,Credit
S000603,2024-06-07,P07673,D00790,South,470,3736.5,12.13,12.82,Cheque
S000604,2024-07-08,P01565,D06849,South,441,4873.05,10.88,13.61,Credit
S000605,2024-12-11,P08929,D07111,East,21,118.65,7.12,7.92,Cheque
S000606,2024-10-06,P08917,D00860,West,179,988.08,4.65,10.33,Cheque
S000607,2024-10-19,P04032,D05688,West,362,1741.22,5.56,17.32,Credit
S000608,2024-10-26,P02553,D07104,South,485,3040.95,6.82,14.19,Cheque
S000609,2024-11-11,P06037,D05431,North,394,3999.1,6.45,15.53,Cash
S000610,2024-09-24,P00941,D02769,Central,476,6030.92,4.65,6.46,Online
S000611,2024-02-17,P05890,D04571,East,277,506.91,3.0,10.07,Online
S000612,2024-01-23,P04473,D07905,South,321,1495.86,0.85,17.35,Cash
S000613,2024-07-24,P06094,D03196,East,279,2762.1,4.88,16.56,Online
S000614,2024-03-27,P00585,D05466,West,303,545.4,11.38,14.53,Cheque
S000615,2024-09-13,P02769,D04156,East,119,1135.26,1.7,5.41,Credit
S000616,2024-07-09,P09844,D06956,West,135,1460.7,13.67,15.47,Cash
S000617,2024-11-02,P06827,D03999,East,372,1607.04,2.4,10.2,Cash
S000618,2024-11-18,P03597,D05764,West,221,813.28,3.12,15.73,Online
S000619,2024-09-22,P07413,D06750,East,95,865.45,14.37,11.9,Online
S000620,2024-05-19,P03723,D06000,West,39,40.56,10.69,16.78,Online
S000621,2024-01-03,P07532,D01955,West,173,1726.54,9.69,6.69,Credit
S000622,2024-07-31,P02142,D06069,North,341,416.02,1.94,8.55,Credit
S000623,2024-07-30,P09461,D04647,West,162,2067.12,0.2,14.26,Cheque
S000624,2024-07-25,P04192,D09688,East,185,181.3,11.23,15.84,Cash
S000625,2024-08-02,P02171,D08321,West,187,1299.65,4.55,14.4,Cheque
S000626,2024-08-08,P00993,D08701,Central,392,4292.4,9.12,5.93,Online
S000627,2024-02-11,P01544,D06989,North,106,975.2,10.01,6.98,Cash
S000628,2024-02-16,P02639,D06774,Central,112,658.56,3.8,9.89,Online
S000629,2024-04-08,P08332,D06268,North,446,2680.46,7.05,16.58,Online
S000630,2024-12-25,P01286,D05324,East,307,1949.45,12.86,8.59,Cash
S000631,2024-08-13,P07282,D04581,North,441,5278.77,4.48,5.56,Cash
S000632,2024-07-12,P00239,D09903,West,32,93.44,12.61,16.4,Online
S000633,2024-05-24,P09989,D01184,South,491,4065.48,3.59,12.57,Credit
S000634,2024-06-30,P05739,D00901,Central,348,3678.36,3.36,8.7,Cheque
S000635,2024-06-10,P03365,D03067,North,13,45.37,4.51,7.94,Credit
S000636,2024-10-26,P03306,D06491,North,335,1400.3,7.08,12.08,Credit
S000637,2024-09-09,P05888,D02569,East,402,2697.42,9.97,7.14,Cash
S000638,2024-02-27,P08896,D00256,East,373,1447.24,4.34,11.0,Online
S000639,2024-02-13,P07035,D01470,North,402,4538.58,4.13,9.2,Online
S000640,2024-11-16,P00204,D07359,South,37,249.75,0.21,11.05,Cheque
S000641,2024-03-06,P04754,D03426,East,74,468.42,14.83,16.79,Cash
S000642,2024-01-23,P03133,D03903,Central,423,2389.95,14.83,12.54,Credit
S000643,2024-10-28,P01373,D08796,West,238,445.06,8.47,13.1,Online
S000644,2024-08-28,P08827,D08816,Central,271,173.44,6.61,17.3,Cheque
S000645,2024-05-17,P02792,D08922,South,198,2077.02,10.72,12.46,Cash
S000646,2024-01-20,P04074,D02180,East,76,69.16,9.01,11.28,Cash
S000647,2024-04-14,P09541,D04903,West,141,1342.32,7.73,15.78,Online
S000648,2024-01-25,P07432,D10000,Central,162,949.32,6.18,8.36,Online
S000649,2024-11-29,P03970,D04963,Central,82,479.7,4.66,7.73,Cheque
S000650,2024-08-04,P08995,D07134,South,59,218.89,11.89,10.25,Cash
S000651,2024-11-10,P01415,D06360,North,404,4581.36,13.28,6.94,Cheque
S000652,2024-08-27,P08883,D01143,South,166,2108.2,1.28,5.54,Credit
S000653,2024-09-03,P00093,D05518,North,151,842.58,12.2,16.3,Credit
S000654,2024-01-06,P05592,D05267,Central,186,2304.54,13.41,12.7,Cheque
S000655,2024-06-11,P04243,D08987,West,439,1931.6,13.68,6.11,Cheque
S000656,2024-09-12,P05315,D00683,East,26,271.96,11.59,17.69,Online
S000657,2024-05-22,P09893,D02961,Central,109,1020.24,3.23,5.33,Cash
S000658,2024-05-30,P09096,D05842,West,77,552.09,5.85,10.11,Cheque
S000659,2024-03-01,P07965,D07681,Central,167,1481.29,12.32,11.57,Cheque
S000660,2024-05-16,P05652,D09540,West,250,1850.0,1.97,6.75,Cash
S000661,2024-02-28,P03442,D00112,West,360,1882.8,7.12,6.73,Cheque
S000662,2024-08-16,P00007,D04667,North,300,2370.0,0.37,16.21,Credit
S000663,2024-11-24,P04574,D07004,South,111,502.83,8.16,15.32,Online
S000664,2024-06-09,P01699,D00567,South,182,840.84,3.08,10.72,Cheque
S000665,2024-01-23,P02023,D09490,East,121,1206.37,10.39,7.35,Credit
S000666,2024-01-19,P09225,D05246,Central,433,1814.27,0.76,14.61,Cheque
S000667,2024-07-25,P08781,D03077,West,16,52.32,3.85,17.77,Cash
