DistributorID,DistributorName,City,ContactPerson,Type,Phone,Email,LicenseNumber
D00206,Dist206_Pune,Pune,Mr./Ms. Gupta,Hospital,+91-7108756890,dist206_pune@pharma.com,LIC658171
D00207,Dist207_Bangalore,Bangalore,Mr./Ms. Patel,Clinic,+91-7550385870,dist207_bangalore@pharma.com,LIC468189
D00208,Dist208_Kolkata,Kolkata,Mr./Ms. Gupta,Hospital,+91-9673729996,dist208_kolkata@pharma.com,LIC751715
D00209,Dist209_Ahmedabad,Ahmedabad,Mr./Ms. Mehta,Wholesaler,+91-8599825210,dist209_ahmedabad@pharma.com,LIC626400
D00210,Dist210_Lucknow,Lucknow,Mr./Ms. Gupta,Wholesaler,+91-9544075067,dist210_lucknow@pharma.com,LIC986709
D00211,Dist211_Indore,Indore,Mr./Ms. Gupta,Hospital,+91-9654726488,dist211_indore@pharma.com,LIC466544
D00212,Dist212_Indore,Indore,Mr./Ms. Singh,Hospital,+91-7569272734,dist212_indore@pharma.com,LIC821604
D00213,Dist213_Chandigarh,Chandigarh,Mr./Ms. Patel,Clinic,+91-7278428807,dist213_chandigarh@pharma.com,LIC532892
D00214,Dist214_Lucknow,Lucknow,Mr./Ms. Singh,Retailer,+91-8031804482,dist214_lucknow@pharma.com,LIC332845
D00215,Dist215_Lucknow,Lucknow,Mr./Ms. Iyer,Hospital,+91-7340817634,dist215_lucknow@pharma.com,LIC608745
D00216,Dist216_Pune,Pune,Mr./Ms. Mehta,Wholesaler,+91-9803076640,dist216_pune@pharma.com,LIC486732
D00217,Dist217_Jaipur,Jaipur,Mr./Ms. Mehta,Wholesaler,+91-9271327164,dist217_jaipur@pharma.com,LIC843809
D00218,Dist218_Ahmedabad,Ahmedabad,Mr./Ms. Singh,Hospital,+91-7351250244,dist218_ahmedabad@pharma.com,LIC792224
D00219,Dist219_Kochi,Kochi,Mr./Ms. Reddy,Retailer,+91-7183984475,dist219_kochi@pharma.com,LIC535030
D00220,Dist220_Ahmedabad,Ahmedabad,Mr./Ms. Sharma,Hospital,+91-8809568015,dist220_ahmedabad@pharma.com,LIC904840
D00221,Dist221_Bhopal,Bhopal,Mr./Ms. Mehta,Retailer,+91-9428653101,dist221_bhopal@pharma.com,LIC593595
D00222,Dist222_Jaipur,Jaipur,Mr./Ms. Gupta,Wholesaler,+91-9693732636,dist222_jaipur@pharma.com,LIC531581
D00223,Dist223_Patna,Patna,Mr./Ms. Mehta,Wholesaler,+91-8783856727,dist223_patna@pharma.com,LIC750462
D00224,Dist224_Pune,Pune,Mr./Ms. Kumar,Hospital,+91-8569809759,dist224_pune@pharma.com,LIC155772
D00225,Dist225_Kochi,Kochi,Mr./Ms. Kumar,Hospital,+91-9061414445,dist225_kochi@pharma.com,LIC293814
D00226,Dist226_Chandigarh,Chandigarh,Mr./Ms. Iyer,Wholesaler,+91-7637573243,dist226_chandigarh@pharma.com,LIC809645
D00227,Dist227_Hyderabad,Hyderabad,Mr./Ms. Iyer,Hospital,+91-9567057974,dist227_hyderabad@pharma.com,LIC135116
D00228,Dist228_Mumbai,Mumbai,Mr./Ms. Sharma,Clinic,+91-8287908214,dist228_mumbai@pharma.com,LIC939107
D00229,Dist229_Hyderabad,Hyderabad,Mr./Ms. Singh,Clinic,+91-8515094482,dist229_hyderabad@pharma.com,LIC334540
D00230,Dist230_Bangalore,Bangalore,Mr./Ms. Kumar,Retailer,+91-8978421671,dist230_bangalore@pharma.com,LIC565179
D00231,Dist231_Delhi,Delhi,Mr./Ms. Patel,Hospital,+91-9422879583,dist231_delhi@pharma.com,LIC711941
D00232,Dist232_Kolkata,Kolkata,Mr./Ms. Gupta,Hospital,+91-7492651964,dist232_kolkata@pharma.com,LIC801117
D00233,Dist233_Chandigarh,Chandigarh,Mr./Ms. Gupta,Retailer,+91-9509144866,dist233_chandigarh@pharma.com,LIC287211
D00234,Dist234_Bhopal,Bhopal,Mr./Ms. Singh,Clinic,+91-9228829156,dist234_bhopal@pharma.com,LIC555652
D00235,Dist235_Hyderabad,Hyderabad,Mr./Ms. Gupta,Wholesaler,+91-8658923568,dist235_hyderabad@pharma.com,LIC578709
D00236,Dist236_Mumbai,Mumbai,Mr./Ms. Sharma,Retailer,+91-7613288269,dist236_mumbai@pharma.com,LIC186174
D00237,Dist237_Hyderabad,Hyderabad,Mr./Ms. Kumar,Hospital,+91-9186334469,dist237_hyderabad@pharma.com,LIC702978
D00238,Dist238_Delhi,Delhi,Mr./Ms. Mehta,Clinic,+91-9175783916,dist238_delhi@pharma.com,LIC894877
D00239,Dist239_Delhi,Delhi,Mr./Ms. Singh,Clinic,+91-8267048093,dist239_delhi@pharma.com,LIC781801
D00240,Dist240_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-9911103167,dist240_hyderabad@pharma.com,LIC133677
D00241,Dist241_Indore,Indore,Mr./Ms. Reddy,Wholesaler,+91-9410854553,dist241_indore@pharma.com,LIC498711
D00242,Dist242_Patna,Patna,Mr./Ms. Sharma,Hospital,+91-9685996958,dist242_patna@pharma.com,LIC784117
D00243,Dist243_Chennai,Chennai,Mr./Ms. Kumar,Wholesaler,+91-7973449394,dist243_chennai@pharma.com,LIC627546
D00244,Dist244_Patna,Patna,Mr./Ms. Singh,Clinic,+91-9660013875,dist244_patna@pharma.com,LIC506821
D00245,Dist245_Kochi,Kochi,Mr./Ms. Gupta,Clinic,+91-8823994891,dist245_kochi@pharma.com,LIC356145
D00246,Dist246_Delhi,Delhi,Mr./Ms. Iyer,Wholesaler,+91-7429552725,dist246_delhi@pharma.com,LIC782919
D00247,Dist247_Kolkata,Kolkata,Mr./Ms. Singh,Retailer,+91-8834192547,dist247_kolkata@pharma.com,LIC261740
D00248,Dist248_Chennai,Chennai,Mr./Ms. Sharma,Clinic,+91-7026983216,dist248_chennai@pharma.com,LIC482452
D00249,Dist249_Hyderabad,Hyderabad,Mr./Ms. Gupta,Wholesaler,+91-8114534762,dist249_hyderabad@pharma.com,LIC476800
D00250,Dist250_Ahmedabad,Ahmedabad,Mr./Ms. Sharma,Retailer,+91-8408729572,dist250_ahmedabad@pharma.com,LIC746308
D00251,Dist251_Bangalore,Bangalore,Mr./Ms. Mehta,Retailer,+91-9565741426,dist251_bangalore@pharma.com,LIC827195
D00252,Dist252_Bhopal,Bhopal,Mr./Ms. Singh,Clinic,+91-8104117854,dist252_bhopal@pharma.com,LIC180630
D00253,Dist253_Jaipur,Jaipur,Mr./Ms. Gupta,Clinic,+91-9598354571,dist253_jaipur@pharma.com,LIC522550
D00254,Dist254_Kolkata,Kolkata,Mr./Ms. Iyer,Hospital,+91-9301822007,dist254_kolkata@pharma.com,LIC113014
D00255,Dist255_Bangalore,Bangalore,Mr./Ms. Sharma,Hospital,+91-8004734712,dist255_bangalore@pharma.com,LIC705500
D00256,Dist256_Kolkata,Kolkata,Mr./Ms. Sharma,Clinic,+91-8916580883,dist256_kolkata@pharma.com,LIC557205
D00257,Dist257_Bangalore,Bangalore,Mr./Ms. Reddy,Hospital,+91-9122350158,dist257_bangalore@pharma.com,LIC693424
D00258,Dist258_Bhopal,Bhopal,Mr./Ms. Reddy,Wholesaler,+91-8877000083,dist258_bhopal@pharma.com,LIC224419
D00259,Dist259_Hyderabad,Hyderabad,Mr./Ms. Kumar,Retailer,+91-8046705418,dist259_hyderabad@pharma.com,LIC402203
D00260,Dist260_Indore,Indore,Mr./Ms. Iyer,Retailer,+91-7342493986,dist260_indore@pharma.com,LIC714719
D00261,Dist261_Indore,Indore,Mr./Ms. Singh,Retailer,+91-9237440556,dist261_indore@pharma.com,LIC925920
D00262,Dist262_Delhi,Delhi,Mr./Ms. Reddy,Clinic,+91-8236593252,dist262_delhi@pharma.com,LIC883323
D00263,Dist263_Bhopal,Bhopal,Mr./Ms. Kumar,Wholesaler,+91-8369674919,dist263_bhopal@pharma.com,LIC203325
D00264,Dist264_Lucknow,Lucknow,Mr./Ms. Patel,Wholesaler,+91-7391942801,dist264_lucknow@pharma.com,LIC516598
D00265,Dist265_Hyderabad,Hyderabad,Mr./Ms. Reddy,Wholesaler,+91-7056179530,dist265_hyderabad@pharma.com,LIC787853
D00266,Dist266_Hyderabad,Hyderabad,Mr./Ms. Mehta,Retailer,+91-8728658752,dist266_hyderabad@pharma.com,LIC311856
D00267,Dist267_Kolkata,Kolkata,Mr./Ms. Sharma,Wholesaler,+91-8827180280,dist267_kolkata@pharma.com,LIC554787
D00268,Dist268_Hyderabad,Hyderabad,Mr./Ms. Mehta,Wholesaler,+91-8711628841,dist268_hyderabad@pharma.com,LIC415837
D00269,Dist269_Bangalore,Bangalore,Mr./Ms. Gupta,Clinic,+91-8954159442,dist269_bangalore@pharma.com,LIC224156
D00270,Dist270_Bangalore,Bangalore,Mr./Ms. Iyer,Clinic,+91-7495178912,dist270_bangalore@pharma.com,LIC735910
D00271,Dist271_Kolkata,Kolkata,Mr./Ms. Mehta,Hospital,+91-9548674042,dist271_kolkata@pharma.com,LIC185143
D00272,Dist272_Bhopal,Bhopal,Mr./Ms. Reddy,Clinic,+91-8496764140,dist272_bhopal@pharma.com,LIC718773
D00273,Dist273_Indore,Indore,Mr./Ms. Gupta,Retailer,+91-9322096108,dist273_indore@pharma.com,LIC602015
D00274,Dist274_Kochi,Kochi,Mr./Ms. Reddy,Clinic,+91-9136120196,dist274_kochi@pharma.com,LIC822533
D00275,Dist275_Kolkata,Kolkata,Mr./Ms. Sharma,Retailer,+91-7504048497,dist275_kolkata@pharma.com,LIC786084
D00276,Dist276_Lucknow,Lucknow,Mr./Ms. Singh,Wholesaler,+91-7915220549,dist276_lucknow@pharma.com,LIC560610
D00277,Dist277_Lucknow,Lucknow,Mr./Ms. Gupta,Hospital,+91-8643984501,dist277_lucknow@pharma.com,LIC680316
D00278,Dist278_Chandigarh,Chandigarh,Mr./Ms. Singh,Hospital,+91-8473153351,dist278_chandigarh@pharma.com,LIC740738
D00279,Dist279_Bhopal,Bhopal,Mr./Ms. Patel,Wholesaler,+91-7621991837,dist279_bhopal@pharma.com,LIC642464
D00280,Dist280_Chennai,Chennai,Mr./Ms. Patel,Retailer,+91-7829107490,dist280_chennai@pharma.com,LIC298328
D00281,Dist281_Mumbai,Mumbai,Mr./Ms. Sharma,Wholesaler,+91-9826100927,dist281_mumbai@pharma.com,LIC270006
D00282,Dist282_Chandigarh,Chandigarh,Mr./Ms. Singh,Hospital,+91-7075188308,dist282_chandigarh@pharma.com,LIC379163
D00283,Dist283_Pune,Pune,Mr./Ms. Reddy,Clinic,+91-8699460963,dist283_pune@pharma.com,LIC617976
D00284,Dist284_Delhi,Delhi,Mr./Ms. Mehta,Hospital,+91-7353680771,dist284_delhi@pharma.com,LIC307606
D00285,Dist285_Bhopal,Bhopal,Mr./Ms. Kumar,Hospital,+91-8623193924,dist285_bhopal@pharma.com,LIC542229
D00286,Dist286_Patna,Patna,Mr./Ms. Gupta,Wholesaler,+91-7377238644,dist286_patna@pharma.com,LIC149563
D00287,Dist287_Ahmedabad,Ahmedabad,Mr./Ms. Singh,Hospital,+91-7954489417,dist287_ahmedabad@pharma.com,LIC870296
D00288,Dist288_Lucknow,Lucknow,Mr./Ms. Kumar,Wholesaler,+91-7120005042,dist288_lucknow@pharma.com,LIC896214
D00289,Dist289_Lucknow,Lucknow,Mr./Ms. Gupta,Retailer,+91-8816976411,dist289_lucknow@pharma.com,LIC630197
D00290,Dist290_Kolkata,Kolkata,Mr./Ms. Reddy,Wholesaler,+91-9793020814,dist290_kolkata@pharma.com,LIC734021
D00291,Dist291_Jaipur,Jaipur,Mr./Ms. Iyer,Clinic,+91-9911337299,dist291_jaipur@pharma.com,LIC621870
D00292,Dist292_Bhopal,Bhopal,Mr./Ms. Iyer,Wholesaler,+91-7039901248,dist292_bhopal@pharma.com,LIC890331
D00293,Dist293_Indore,Indore,Mr./Ms. Iyer,Wholesaler,+91-9728203692,dist293_indore@pharma.com,LIC951921
D00294,Dist294_Pune,Pune,Mr./Ms. Sharma,Hospital,+91-8583059042,dist294_pune@pharma.com,LIC697451
D00295,Dist295_Indore,Indore,Mr./Ms. Singh,Clinic,+91-9703385916,dist295_indore@pharma.com,LIC691726
D00296,Dist296_Bangalore,Bangalore,Mr./Ms. Singh,Clinic,+91-9079095944,dist296_bangalore@pharma.com,LIC577956
D00297,Dist297_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Retailer,+91-7287577849,dist297_ahmedabad@pharma.com,LIC960540
D00298,Dist298_Jaipur,Jaipur,Mr./Ms. Mehta,Wholesaler,+91-7222002618,dist298_jaipur@pharma.com,LIC293542
D00299,Dist299_Hyderabad,Hyderabad,Mr./Ms. Patel,Retailer,+91-7512365473,dist299_hyderabad@pharma.com,LIC653005
D00300,Dist300_Hyderabad,Hyderabad,Mr./Ms. Sharma,Wholesaler,+91-9906797057,dist300_hyderabad@pharma.com,LIC400061
D00301,Dist301_Kochi,Kochi,Mr./Ms. Kumar,Retailer,+91-8851632293,dist301_kochi@pharma.com,LIC411802
D00302,Dist302_Chennai,Chennai,Mr./Ms. Sharma,Clinic,+91-9262430070,dist302_chennai@pharma.com,LIC831067
D00303,Dist303_Bhopal,Bhopal,Mr./Ms. Singh,Retailer,+91-8615798500,dist303_bhopal@pharma.com,LIC147377
D00304,Dist304_Lucknow,Lucknow,Mr./Ms. Mehta,Hospital,+91-7136186043,dist304_lucknow@pharma.com,LIC817032
D00305,Dist305_Kolkata,Kolkata,Mr./Ms. Kumar,Clinic,+91-7179218458,dist305_kolkata@pharma.com,LIC345098
D00306,Dist306_Chandigarh,Chandigarh,Mr./Ms. Kumar,Hospital,+91-7972206213,dist306_chandigarh@pharma.com,LIC468130
D00307,Dist307_Kolkata,Kolkata,Mr./Ms. Gupta,Hospital,+91-9079859568,dist307_kolkata@pharma.com,LIC242145
D00308,Dist308_Ahmedabad,Ahmedabad,Mr./Ms. Reddy,Wholesaler,+91-8745596581,dist308_ahmedabad@pharma.com,LIC125411
D00309,Dist309_Pune,Pune,Mr./Ms. Reddy,Wholesaler,+91-7963387271,dist309_pune@pharma.com,LIC333862
D00310,Dist310_Kochi,Kochi,Mr./Ms. Kumar,Clinic,+91-7511415625,dist310_kochi@pharma.com,LIC395093
D00311,Dist311_Kolkata,Kolkata,Mr./Ms. Singh,Retailer,+91-8103542275,dist311_kolkata@pharma.com,LIC527449
D00312,Dist312_Kolkata,Kolkata,Mr./Ms. Gupta,Clinic,+91-8523102056,dist312_kolkata@pharma.com,LIC473638
D00313,Dist313_Jaipur,Jaipur,Mr./Ms. Mehta,Retailer,+91-7197838090,dist313_jaipur@pharma.com,LIC167867
D00314,Dist314_Pune,Pune,Mr./Ms. Mehta,Clinic,+91-9569677380,dist314_pune@pharma.com,LIC774873
D00315,Dist315_Mumbai,Mumbai,Mr./Ms. Singh,Wholesaler,+91-7091997104,dist315_mumbai@pharma.com,LIC998497
D00316,Dist316_Hyderabad,Hyderabad,Mr./Ms. Kumar,Wholesaler,+91-7312999400,dist316_hyderabad@pharma.com,LIC921102
D00317,Dist317_Lucknow,Lucknow,Mr./Ms. Kumar,Clinic,+91-7139940156,dist317_lucknow@pharma.com,LIC607087
D00318,Dist318_Lucknow,Lucknow,Mr./Ms. Reddy,Hospital,+91-8304343794,dist318_lucknow@pharma.com,LIC834095
D00319,Dist319_Chandigarh,Chandigarh,Mr./Ms. Singh,Clinic,+91-7093735518,dist319_chandigarh@pharma.com,LIC367309
D00320,Dist320_Kolkata,Kolkata,Mr./Ms. Mehta,Clinic,+91-7783843660,dist320_kolkata@pharma.com,LIC280502
D00321,Dist321_Delhi,Delhi,Mr./Ms. Singh,Clinic,+91-8289736290,dist321_delhi@pharma.com,LIC844079
D00322,Dist322_Patna,Patna,Mr./Ms. Singh,Hospital,+91-9850448481,dist322_patna@pharma.com,LIC945610
D00323,Dist323_Chandigarh,Chandigarh,Mr./Ms. Kumar,Hospital,+91-9989646648,dist323_chandigarh@pharma.com,LIC509507
D00324,Dist324_Mumbai,Mumbai,Mr./Ms. Iyer,Wholesaler,+91-9650666095,dist324_mumbai@pharma.com,LIC674164
D00325,Dist325_Jaipur,Jaipur,Mr./Ms. Mehta,Hospital,+91-7722149619,dist325_jaipur@pharma.com,LIC665593
D00326,Dist326_Bangalore,Bangalore,Mr./Ms. Singh,Clinic,+91-8116800717,dist326_bangalore@pharma.com,LIC746319
D00327,Dist327_Kochi,Kochi,Mr./Ms. Sharma,Retailer,+91-8793915363,dist327_kochi@pharma.com,LIC228680
D00328,Dist328_Bangalore,Bangalore,Mr./Ms. Gupta,Hospital,+91-7282628071,dist328_bangalore@pharma.com,LIC180664
D00329,Dist329_Indore,Indore,Mr./Ms. Reddy,Hospital,+91-7445705622,dist329_indore@pharma.com,LIC253720
D00330,Dist330_Bhopal,Bhopal,Mr./Ms. Patel,Wholesaler,+91-8048945573,dist330_bhopal@pharma.com,LIC662514
D00331,Dist331_Lucknow,Lucknow,Mr./Ms. Patel,Hospital,+91-7855829848,dist331_lucknow@pharma.com,LIC666896
D00332,Dist332_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-9689958559,dist332_hyderabad@pharma.com,LIC250659
D00333,Dist333_Kolkata,Kolkata,Mr./Ms. Reddy,Retailer,+91-9150897725,dist333_kolkata@pharma.com,LIC196661
D00334,Dist334_Indore,Indore,Mr./Ms. Reddy,Retailer,+91-7379568900,dist334_indore@pharma.com,LIC812992
D00335,Dist335_Chandigarh,Chandigarh,Mr./Ms. Gupta,Wholesaler,+91-7563629387,dist335_chandigarh@pharma.com,LIC923063
D00336,Dist336_Pune,Pune,Mr./Ms. Mehta,Wholesaler,+91-9040997293,dist336_pune@pharma.com,LIC346623
D00337,Dist337_Patna,Patna,Mr./Ms. Patel,Wholesaler,+91-7125774269,dist337_patna@pharma.com,LIC197617
D00338,Dist338_Mumbai,Mumbai,Mr./Ms. Gupta,Wholesaler,+91-7640714005,dist338_mumbai@pharma.com,LIC568215
D00339,Dist339_Hyderabad,Hyderabad,Mr./Ms. Patel,Retailer,+91-9018840445,dist339_hyderabad@pharma.com,LIC156293
D00340,Dist340_Indore,Indore,Mr./Ms. Iyer,Retailer,+91-7523001059,dist340_indore@pharma.com,LIC123500
D00341,Dist341_Bangalore,Bangalore,Mr./Ms. Patel,Hospital,+91-9722371002,dist341_bangalore@pharma.com,LIC329604
D00342,Dist342_Patna,Patna,Mr./Ms. Reddy,Clinic,+91-7182939212,dist342_patna@pharma.com,LIC693325
D00343,Dist343_Pune,Pune,Mr./Ms. Iyer,Hospital,+91-8471291450,dist343_pune@pharma.com,LIC556223
D00344,Dist344_Bhopal,Bhopal,Mr./Ms. Singh,Clinic,+91-9921337033,dist344_bhopal@pharma.com,LIC818457
D00345,Dist345_Mumbai,Mumbai,Mr./Ms. Sharma,Clinic,+91-9334905006,dist345_mumbai@pharma.com,LIC281347
D00346,Dist346_Indore,Indore,Mr./Ms. Singh,Wholesaler,+91-8595407250,dist346_indore@pharma.com,LIC582920
D00347,Dist347_Chandigarh,Chandigarh,Mr./Ms. Gupta,Hospital,+91-9524138708,dist347_chandigarh@pharma.com,LIC759123
D00348,Dist348_Chandigarh,Chandigarh,Mr./Ms. Kumar,Retailer,+91-7229060011,dist348_chandigarh@pharma.com,LIC610737
D00349,Dist349_Kolkata,Kolkata,Mr./Ms. Singh,Retailer,+91-7146769813,dist349_kolkata@pharma.com,LIC691535
D00350,Dist350_Bangalore,Bangalore,Mr./Ms. Kumar,Hospital,+91-7789527263,dist350_bangalore@pharma.com,LIC456896
D00351,Dist351_Hyderabad,Hyderabad,Mr./Ms. Mehta,Clinic,+91-9219709091,dist351_hyderabad@pharma.com,LIC802249
D00352,Dist352_Mumbai,Mumbai,Mr./Ms. Singh,Retailer,+91-8462691602,dist352_mumbai@pharma.com,LIC967561
D00353,Dist353_Hyderabad,Hyderabad,Mr./Ms. Iyer,Wholesaler,+91-7307832857,dist353_hyderabad@pharma.com,LIC765001
D00354,Dist354_Kolkata,Kolkata,Mr./Ms. Singh,Clinic,+91-8062531472,dist354_kolkata@pharma.com,LIC541229
D00355,Dist355_Lucknow,Lucknow,Mr./Ms. Patel,Hospital,+91-7160436627,dist355_lucknow@pharma.com,LIC483972
D00356,Dist356_Chandigarh,Chandigarh,Mr./Ms. Sharma,Clinic,+91-7986741487,dist356_chandigarh@pharma.com,LIC945037
D00357,Dist357_Pune,Pune,Mr./Ms. Patel,Hospital,+91-9992257142,dist357_pune@pharma.com,LIC588926
D00358,Dist358_Ahmedabad,Ahmedabad,Mr./Ms. Gupta,Wholesaler,+91-8215988013,dist358_ahmedabad@pharma.com,LIC828484
D00359,Dist359_Patna,Patna,Mr./Ms. Sharma,Clinic,+91-9571128874,dist359_patna@pharma.com,LIC316898
D00360,Dist360_Chennai,Chennai,Mr./Ms. Gupta,Retailer,+91-9132239464,dist360_chennai@pharma.com,LIC474120
D00361,Dist361_Pune,Pune,Mr./Ms. Mehta,Clinic,+91-8140028783,dist361_pune@pharma.com,LIC678290
D00362,Dist362_Patna,Patna,Mr./Ms. Sharma,Wholesaler,+91-9814849939,dist362_patna@pharma.com,LIC174828
D00363,Dist363_Lucknow,Lucknow,Mr./Ms. Mehta,Hospital,+91-8082430622,dist363_lucknow@pharma.com,LIC831837
D00364,Dist364_Chandigarh,Chandigarh,Mr./Ms. Kumar,Retailer,+91-7440414642,dist364_chandigarh@pharma.com,LIC445851
D00365,Dist365_Delhi,Delhi,Mr./Ms. Reddy,Retailer,+91-7409617878,dist365_delhi@pharma.com,LIC450523
D00366,Dist366_Ahmedabad,Ahmedabad,Mr./Ms. Iyer,Clinic,+91-8144751522,dist366_ahmedabad@pharma.com,LIC301084
D00367,Dist367_Mumbai,Mumbai,Mr./Ms. Reddy,Clinic,+91-8711848422,dist367_mumbai@pharma.com,LIC479778
D00368,Dist368_Patna,Patna,Mr./Ms. Iyer,Hospital,+91-8337474561,dist368_patna@pharma.com,LIC714873
D00369,Dist369_Bangalore,Bangalore,Mr./Ms. Gupta,Hospital,+91-7118935602,dist369_bangalore@pharma.com,LIC474596
D00370,Dist370_Indore,Indore,Mr./Ms. Mehta,Wholesaler,+91-7321839470,dist370_indore@pharma.com,LIC857867
D00371,Dist371_Jaipur,Jaipur,Mr./Ms. Iyer,Hospital,+91-8012446236,dist371_jaipur@pharma.com,LIC287958
D00372,Dist372_Patna,Patna,Mr./Ms. Patel,Wholesaler,+91-8603695659,dist372_patna@pharma.com,LIC832038
D00373,Dist373_Pune,Pune,Mr./Ms. Sharma,Hospital,+91-9740899821,dist373_pune@pharma.com,LIC363487
D00374,Dist374_Bhopal,Bhopal,Mr./Ms. Mehta,Clinic,+91-8655191887,dist374_bhopal@pharma.com,LIC413749
D00375,Dist375_Pune,Pune,Mr./Ms. Mehta,Hospital,+91-7627489384,dist375_pune@pharma.com,LIC923938
D00376,Dist376_Kochi,Kochi,Mr./Ms. Kumar,Retailer,+91-7709995011,dist376_kochi@pharma.com,LIC555544
D00377,Dist377_Chandigarh,Chandigarh,Mr./Ms. Sharma,Hospital,+91-9197451109,dist377_chandigarh@pharma.com,LIC399994
D00378,Dist378_Bhopal,Bhopal,Mr./Ms. Patel,Wholesaler,+91-9998290347,dist378_bhopal@pharma.com,LIC529758
D00379,Dist379_Mumbai,Mumbai,Mr./Ms. Reddy,Hospital,+91-7725693183,dist379_mumbai@pharma.com,LIC515296
D00380,Dist380_Mumbai,Mumbai,Mr./Ms. Mehta,Wholesaler,+91-8968323996,dist380_mumbai@pharma.com,LIC284246
D00381,Dist381_Chennai,Chennai,Mr./Ms. Reddy,Wholesaler,+91-9944632992,dist381_chennai@pharma.com,LIC496141
D00382,Dist382_Hyderabad,Hyderabad,Mr./Ms. Mehta,Clinic,+91-8673921003,dist382_hyderabad@pharma.com,LIC472875
D00383,Dist383_Delhi,Delhi,Mr./Ms. Mehta,Hospital,+91-9027729839,dist383_delhi@pharma.com,LIC596306
D00384,Dist384_Chandigarh,Chandigarh,Mr./Ms. Reddy,Retailer,+91-9807425346,dist384_chandigarh@pharma.com,LIC795064
D00385,Dist385_Jaipur,Jaipur,Mr./Ms. Reddy,Wholesaler,+91-9797893737,dist385_jaipur@pharma.com,LIC805507
D00386,Dist386_Jaipur,Jaipur,Mr./Ms. Gupta,Hospital,+91-7674146200,dist386_jaipur@pharma.com,LIC790515
D00387,Dist387_Delhi,Delhi,Mr./Ms. Kumar,Clinic,+91-7824458229,dist387_delhi@pharma.com,LIC863330
D00388,Dist388_Mumbai,Mumbai,Mr./Ms. Reddy,Clinic,+91-9857903226,dist388_mumbai@pharma.com,LIC879227
D00389,Dist389_Bhopal,Bhopal,Mr./Ms. Iyer,Retailer,+91-7348654348,dist389_bhopal@pharma.com,LIC381387
D00390,Dist390_Delhi,Delhi,Mr./Ms. Mehta,Wholesaler,+91-8154302058,dist390_delhi@pharma.com,LIC684563
D00391,Dist391_Bhopal,Bhopal,Mr./Ms. Mehta,Hospital,+91-7177107902,dist391_bhopal@pharma.com,LIC810769
D00392,Dist392_Jaipur,Jaipur,Mr./Ms. Singh,Clinic,+91-8969884511,dist392_jaipur@pharma.com,LIC856232
D00393,Dist393_Jaipur,Jaipur,Mr./Ms. Reddy,Clinic,+91-9109827602,dist393_jaipur@pharma.com,LIC295070
D00394,Dist394_Kolkata,Kolkata,Mr./Ms. Reddy,Wholesaler,+91-9900641216,dist394_kolkata@pharma.com,LIC185263
D00395,Dist395_Bhopal,Bhopal,Mr./Ms. Sharma,Retailer,+91-8300127091,dist395_bhopal@pharma.com,LIC968208
D00396,Dist396_Indore,Indore,Mr./Ms. Gupta,Hospital,+91-9609142157,dist396_indore@pharma.com,LIC955377
D00397,Dist397_Pune,Pune,Mr./Ms. Singh,Clinic,+91-8953640327,dist397_pune@pharma.com,LIC822047
D00398,Dist398_Bangalore,Bangalore,Mr./Ms. Sharma,Wholesaler,+91-7720048683,dist398_bangalore@pharma.com,LIC871091
D00399,Dist399_Lucknow,Lucknow,Mr./Ms. Reddy,Hospital,+91-9060373510,dist399_lucknow@pharma.com,LIC517091
D00400,Dist400_Kolkata,Kolkata,Mr./Ms. Singh,Clinic,+91-8479253101,dist400_kolkata@pharma.com,LIC261365
D00401,Dist401_Delhi,Delhi,Mr./Ms. Gupta,Retailer,+91-8911838982,dist401_delhi@pharma.com,LIC499997
D00402,Dist402_Hyderabad,Hyderabad,Mr./Ms. Sharma,Wholesaler,+91-9109317945,dist402_hyderabad@pharma.com,LIC830747
D00403,Dist403_Kochi,Kochi,Mr./Ms. Mehta,Clinic,+91-7536743151,dist403_kochi@pharma.com,LIC971128
D00404,Dist404_Mumbai,Mumbai,Mr./Ms. Kumar,Clinic,+91-7768816487,dist404_mumbai@pharma.com,LIC133698
D00405,Dist405_Pune,Pune,Mr./Ms. Mehta,Clinic,+91-9018681536,dist405_pune@pharma.com,LIC195677
D00406,Dist406_Kochi,Kochi,Mr./Ms. Iyer,Hospital,+91-7708856374,dist406_kochi@pharma.com,LIC234036
D00407,Dist407_Ahmedabad,Ahmedabad,Mr./Ms. Patel,Clinic,+91-9819874283,dist407_ahmedabad@pharma.com,LIC210358
D00408,Dist408_Chennai,Chennai,Mr./Ms. Kumar,Clinic,+91-7812492720,dist408_chennai@pharma.com,LIC847288
D00409,Dist409_Delhi,Delhi,Mr./Ms. Gupta,Clinic,+91-7108363823,dist409_delhi@pharma.com,LIC899210
D00410,Dist410_Hyderabad,Hyderabad,Mr./Ms. Singh,Retailer,+91-7929006160,dist410_hyderabad@pharma.com,LIC713180
D00411,Dist411_Lucknow,Lucknow,Mr./Ms. Sharma,Clinic,+91-8365259084,dist411_lucknow@pharma.com,LIC992512
D00412,Dist412_Indore,Indore,Mr./Ms. Iyer,Clinic,+91-8696823006,dist412_indore@pharma.com,LIC450601
